0	0.00240325927734375	0.00409985422740522	3.6089400433623293	3.6089400433623293	[1792, 496, 2729, 438, 2627, 261, 1086, 1112]	323146
1	0.004800742899533361	0.007672518972284492	3.6089400433623293	4.146968344786516	[190, 195, 10, 158, 1713, 174, 1086, 1112]	290264
2	0.0071924647469656655	0.012986344955059126	3.3331971760863874	3.3331971760863874	[317, 324, 668, 670, 132, 1108, 1086, 1112]	292287
3	0.00957843866667929	0.016084532348824565	2.5974805693221787	2.5974805693221787	[2627, 438, 10, 734, 1203, 174, 1086, 1112]	470179
4	0.011958678472434925	0.021353312743220054	2.5974805693221787	3.6089400433623293	[1792, 496, 2729, 438, 2627, 261, 1086, 1112]	304983
5	0.01433319794479504	0.025365621501105884	2.5974805693221787	4.15066973715539	[1849, 420, 107, 734, 19, 334, 1086, 1112]	312316
6	0.01670201083120393	0.03133028548056338	2.5974805693221787	3.9439847737388174	[1726, 132, 1031, 241, 1729, 1094, 1086, 1112]	1770086
7	0.019065130846067313	0.035301690104595274	2.5974805693221787	3.941670532726521	[1819, 1513, 1031, 132, 217, 261, 1086, 1112]	422911
8	0.021422571670831503	0.03876242224309123	2.5974805693221787	2.955357446199882	[382, 409, 19, 734, 1203, 174, 1086, 1096]	373360
9	0.023774346954062775	0.04177969979603913	2.5974805693221787	3.5061378039431697	[2094, 1549, 10, 734, 1203, 174, 1086, 1112]	1219315
10	0.026120470311526423	0.04570826334461586	2.5974805693221787	3.394712441481685	[2872, 241, 19, 132, 1713, 174, 1086, 1112]	420713
11	0.02846095532626547	0.052521793921080806	2.5974805693221787	3.663591123615868	[2607, 1587, 241, 1209, 132, 1108, 1086, 1112]	414629
12	0.030795815548679273	0.05696124823944315	2.5974805693221787	4.482861379843939	[1265, 87, 1529, 2229, 494, 636, 1086, 1112]	823305
13	0.03312506449660224	0.06034427947582899	2.5974805693221787	4.00218725461718	[1549, 162, 10, 415, 255, 174, 1086, 1112]	342070
14	0.03544871565538188	0.06292512099338199	2.5974805693221787	3.7815136499925073	[1549, 162, 107, 420, 158, 1115, 1086, 1112]	503406
15	0.03776678247795695	0.06628675759696123	2.5974805693221787	2.854546524084043	[331, 241, 19, 734, 1203, 174, 1086, 1112]	837762
16	0.04007927838493508	0.07128670951082294	2.5974805693221787	3.941670532726521	[1819, 1513, 1031, 132, 217, 261, 1086, 1112]	397918
17	0.042386216764671025	0.07509429862088246	2.5974805693221787	2.8085470593567745	[432, 422, 19, 241, 132, 1108, 1086, 1112]	377682
18	0.04468761097334362	0.07888627717063279	2.5974805693221787	3.3702876334653675	[394, 193, 232, 320, 836, 1089, 1086, 1112]	472494
19	0.04698347433503336	0.08452340014181947	2.5974805693221787	3.87598825526707	[1579, 1580, 301, 217, 132, 1108, 1086, 1112]	387995
20	0.049273820141799596	0.08942569644617093	2.5974805693221787	4.328602751731226	[2654, 232, 1799, 10, 158, 1115, 1086, 1112]	329867
21	0.05155866165375744	0.09192666346642986	2.5974805693221787	3.276469057029505	[734, 19, 241, 132, 1713, 174, 1086, 1112]	907789
22	0.0538380120991544	0.09442076137561017	2.5974805693221787	4.061329326336994	[1549, 107, 734, 19, 1987, 334, 1086, 1096]	361483
23	0.056111884674447055	0.09866389608386694	2.5974805693221787	3.8714701692668365	[421, 438, 2040, 545, 132, 1108, 1086, 1112]	464485
24	0.05838029254437771	0.10417998202441558	2.5974805693221787	3.322020596299053	[1647, 1697, 241, 1031, 132, 1108, 1086, 1112]	699967
25	0.06064324884205019	0.10897701906956359	2.5974805693221787	4.530206718749544	[394, 193, 842, 157, 1010, 1105, 1086, 1112]	381696
26	0.06290076666900601	0.11374836840518199	2.5974805693221787	4.091012783021597	[2582, 651, 734, 19, 132, 1108, 1086, 1096]	471996
27	0.06515285909530044	0.11738187090352081	2.5974805693221787	3.6134557923189154	[2627, 261, 217, 132, 19, 334, 1086, 1112]	742857
28	0.06739953915957797	0.12100047657128155	2.5974805693221787	3.919440109322614	[2238, 1549, 107, 10, 158, 1115, 1086, 1112]	349703
29	0.06964081986914772	0.12637986489475794	2.5974805693221787	4.411168431992581	[87, 415, 1265, 193, 1872, 1115, 1086, 1112]	387765
30	0.07187671420005914	0.13105802352862905	2.5974805693221787	4.098347893760851	[241, 1031, 227, 972, 132, 1108, 1086, 1112]	811087
31	0.07410723509717665	0.13462055896423508	2.5974805693221787	2.7597726168741232	[195, 10, 734, 19, 132, 1108, 1086, 1112]	371807
32	0.07633239547425485	0.13867533560382372	2.571532045454477	2.571532045454477	[1879, 232, 10, 734, 1203, 174, 1086, 1112]	508161
33	0.07855220821401321	0.14220664117031678	2.571532045454477	2.5974805693221787	[2627, 438, 10, 734, 1203, 174, 1086, 1112]	531938
34	0.08076668616821081	0.14622587285996025	2.571532045454477	3.701452582753097	[1870, 10, 734, 19, 132, 1108, 1086, 1112]	310432
35	0.08297584215772047	0.1502262722478509	2.571532045454477	4.351399214139472	[1529, 2229, 494, 10, 158, 1089, 1086, 1112]	390069
36	0.0851796889726033	0.1547767354773204	2.571532045454477	3.358720242438106	[1819, 1513, 2680, 241, 132, 1108, 1086, 1112]	860237
37	0.08737823937218236	0.158242027651475	2.571532045454477	3.619087609717594	[3819, 438, 1580, 301, 2627, 261, 1086, 1112]	486181
38	0.08957150608511699	0.16169311263286013	2.571532045454477	4.0340339135152945	[1792, 232, 10, 158, 420, 458, 1086, 1112]	440456
39	0.09175950180947601	0.165621039531186	2.571532045454477	4.613999558729393	[1582, 420, 988, 677, 132, 1108, 1086, 1112]	533468
40	0.09394223921281164	0.16953056194071303	2.571532045454477	3.534636553909553	[1259, 734, 811, 3459, 1203, 174, 1086, 1112]	492334
41	0.0961197309322328	0.17293536557707123	2.571532045454477	4.476680155827016	[359, 158, 10, 1019, 1010, 1105, 1086, 1112]	407054
42	0.09829198957447793	0.17632621001484738	2.571532045454477	2.7754221757720616	[4349, 158, 10, 734, 1203, 174, 1086, 1112]	649980
43	0.10045902771598825	0.1807369103836618	2.571532045454477	4.738293703986046	[1679, 1580, 1674, 438, 2627, 261, 1086, 1112]	345410
44	0.10262085790298059	0.18409576962498242	2.571532045454477	3.384925770620283	[21, 422, 19, 241, 132, 1108, 1086, 1112]	331195
45	0.10477749265152003	0.18846486468857204	2.571532045454477	2.7942360642643576	[190, 195, 10, 734, 1203, 174, 1086, 1112]	514448
46	0.10692894444759216	0.19137614347436716	2.571532045454477	3.6616659786421684	[1549, 107, 232, 320, 836, 1089, 1086, 1112]	426203
47	0.10907522574717565	0.19570625277925835	2.571532045454477	2.970867311564371	[1820, 733, 734, 19, 132, 1108, 1086, 1096]	374109
48	0.11121634897631416	0.20001317473141322	2.568622653167867	2.568622653167867	[432, 422, 19, 734, 1203, 174, 1086, 1112]	452842
49	0.11335232653118832	0.2022104041709326	2.568622653167867	2.9216081390660067	[87, 415, 733, 734, 1203, 174, 1086, 1112]	359005
50	0.11548317077818748	0.2059484853675495	2.568622653167867	2.8859392283917114	[545, 132, 19, 734, 1203, 174, 1086, 1112]	444218
51	0.11760889405398145	0.2087970438942125	2.568622653167867	4.015487913134201	[320, 232, 1792, 496, 3366, 150, 1086, 1112]	876924
52	0.11972950866559184	0.21204086067853833	2.568622653167867	4.115882847959049	[1792, 496, 2728, 1676, 132, 1108, 1086, 1112]	368793
53	0.12184502689046317	0.215271378286908	2.568622653167867	3.319856779838476	[1820, 10, 232, 320, 836, 1089, 1086, 1112]	403680
54	0.1239554609765342	0.21894826166644665	2.568622653167867	4.31044966561447	[3284, 2308, 651, 158, 1713, 174, 1086, 1096]	416815
55	0.1260608231423087	0.22175018515377198	2.568622653167867	3.288219694895293	[107, 10, 232, 320, 836, 1089, 1086, 1112]	307704
56	0.12816112557692616	0.2253967117747716	2.568622653167867	3.7032481417554504	[19, 734, 10, 301, 2627, 261, 1086, 1112]	315864
57	0.13025638044023236	0.22902615242139135	2.568622653167867	3.432062459683153	[457, 540, 409, 19, 132, 1108, 1086, 1112]	751779
58	0.1323465998628499	0.2321870328096054	2.568622653167867	4.446044410355291	[2340, 160, 87, 415, 255, 174, 1086, 1112]	387772
59	0.13443179594624832	0.23688597063633643	2.568622653167867	3.102610714536892	[3621, 1720, 241, 1031, 132, 1108, 1086, 1112]	388347
60	0.13651198076281423	0.2409723788378435	2.568622653167867	3.8234338530970566	[2627, 438, 2729, 496, 217, 261, 1086, 1096]	481633
61	0.13858716635592117	0.24305711046334988	2.568622653167867	3.6357977688474463	[19, 734, 10, 158, 1713, 174, 1086, 1112]	484832
62	0.14065736473999924	0.24768952451248238	2.568622653167867	4.326282031908919	[811, 734, 19, 1548, 255, 174, 1086, 1112]	476353
63	0.14272258790060488	0.251718080637542	2.568622653167867	3.0413108580542865	[3284, 811, 734, 19, 132, 1108, 1086, 1112]	642971
